country,region_rank,region,region_maori,district,locality
Aotearoa,16,Otago,Ōtākou,Waitaki,Waitaki Bridge
Aotearoa,16,Otago,Ōtākou,Waitaki,Waynes
Aotearoa,16,Otago,Ōtākou,Waitaki,Weston
Aotearoa,16,Otago,Ōtākou,Waitaki,Whanau Island
Aotearoa,16,Otago,Ōtākou,Waitaki,Whitstone
Aotearoa,16,Otago,Ōtākou,Waitaki,Wickliffe Bay
Aotearoa,16,Otago,Ōtākou,Waitaki,Windsor
Aotearoa,16,Otago,Ōtākou,Waitaki,Windsor Park
Aotearoa,17,Southland,Murihiku,Gore,Brydone
Aotearoa,17,Southland,Murihiku,Gore,Charlton
Aotearoa,17,Southland,Murihiku,Gore,Chatton
Aotearoa,17,Southland,Murihiku,Gore,Croydon
Aotearoa,17,Southland,Murihiku,Gore,Croydon Bush
Aotearoa,17,Southland,Murihiku,Gore,Diamond Peak
Aotearoa,17,Southland,Murihiku,Gore,East Chatton
Aotearoa,17,Southland,Murihiku,Gore,East Gore
Aotearoa,17,Southland,Murihiku,Gore,Ferndale
Aotearoa,17,Southland,Murihiku,Gore,Gore
Aotearoa,17,Southland,Murihiku,Gore,Knapdale
Aotearoa,17,Southland,Murihiku,Gore,Maitland
Aotearoa,17,Southland,Murihiku,Gore,Mandeville
Aotearoa,17,Southland,Murihiku,Gore,Mataura
Aotearoa,17,Southland,Murihiku,Gore,McNab
Aotearoa,17,Southland,Murihiku,Gore,Otama
Aotearoa,17,Southland,Murihiku,Gore,Otamita
Aotearoa,17,Southland,Murihiku,Gore,Otaraia
Aotearoa,17,Southland,Murihiku,Gore,Pukerau
Aotearoa,17,Southland,Murihiku,Gore,Tuturau
Aotearoa,17,Southland,Murihiku,Gore,Upper Charlton
Aotearoa,17,Southland,Murihiku,Gore,Waikaka
Aotearoa,17,Southland,Murihiku,Gore,Waikaka Valley
Aotearoa,17,Southland,Murihiku,Gore,Waikana
Aotearoa,17,Southland,Murihiku,Gore,Waimumu
Aotearoa,17,Southland,Murihiku,Gore,Waitane
Aotearoa,17,Southland,Murihiku,Gore,Wendon
Aotearoa,17,Southland,Murihiku,Gore,Wendon Valley
Aotearoa,17,Southland,Murihiku,Gore,Whiterigg
Aotearoa,17,Southland,Murihiku,Gore,Willowbank
Aotearoa,17,Southland,Murihiku,Invercargill,Anderson Park
Aotearoa,17,Southland,Murihiku,Invercargill,Appleby
Aotearoa,17,Southland,Murihiku,Invercargill,Ascot
Aotearoa,17,Southland,Murihiku,Invercargill,Avenal
Aotearoa,17,Southland,Murihiku,Invercargill,Awarua
Aotearoa,17,Southland,Murihiku,Invercargill,Awarua Bay
Aotearoa,17,Southland,Murihiku,Invercargill,Awarua Plains
Aotearoa,17,Southland,Murihiku,Invercargill,Bluff
Aotearoa,17,Southland,Murihiku,Invercargill,Bluff Harbour
Aotearoa,17,Southland,Murihiku,Invercargill,Bombay Rock
Aotearoa,17,Southland,Murihiku,Invercargill,Clifton
Aotearoa,17,Southland,Murihiku,Invercargill,Colyers Island
Aotearoa,17,Southland,Murihiku,Invercargill,Daffodil Bay
Aotearoa,17,Southland,Murihiku,Invercargill,Dog Island
Aotearoa,17,Southland,Murihiku,Invercargill,Georgetown
Aotearoa,17,Southland,Murihiku,Invercargill,Gladstone
Aotearoa,17,Southland,Murihiku,Invercargill,Glengarry
Aotearoa,17,Southland,Murihiku,Invercargill,Grasmere
Aotearoa,17,Southland,Murihiku,Invercargill,Greenhills
Aotearoa,17,Southland,Murihiku,Invercargill,Greenpoint
Aotearoa,17,Southland,Murihiku,Invercargill,Hargest
Aotearoa,17,Southland,Murihiku,Invercargill,Hawthorndale
Aotearoa,17,Southland,Murihiku,Invercargill,Heidelberg
Aotearoa,17,Southland,Murihiku,Invercargill,Invercargill
Aotearoa,17,Southland,Murihiku,Invercargill,Invercargill Airport
Aotearoa,17,Southland,Murihiku,Invercargill,Island Harbour
Aotearoa,17,Southland,Murihiku,Invercargill,Joeys Island
Aotearoa,17,Southland,Murihiku,Invercargill,Kennington
Aotearoa,17,Southland,Murihiku,Invercargill,Kew
Aotearoa,17,Southland,Murihiku,Invercargill,Kingswell
Aotearoa,17,Southland,Murihiku,Invercargill,Lorneville
Aotearoa,17,Southland,Murihiku,Invercargill,Makarewa
Aotearoa,17,Southland,Murihiku,Invercargill,Mill Road
Aotearoa,17,Southland,Murihiku,Invercargill,Mokomoko Inlet
Aotearoa,17,Southland,Murihiku,Invercargill,Motu Rimu
Aotearoa,17,Southland,Murihiku,Invercargill,Myross Bush
Aotearoa,17,Southland,Murihiku,Invercargill,New River Estuary
Aotearoa,17,Southland,Murihiku,Invercargill,New River Ferry
Aotearoa,17,Southland,Murihiku,Invercargill,Newfield
Aotearoa,17,Southland,Murihiku,Invercargill,Ocean Beach
Aotearoa,17,Southland,Murihiku,Invercargill,Omaui
Aotearoa,17,Southland,Murihiku,Invercargill,Ōmāui Island
Aotearoa,17,Southland,Murihiku,Invercargill,Oreti Beach
Aotearoa,17,Southland,Murihiku,Invercargill,Otatara
Aotearoa,17,Southland,Murihiku,Invercargill,Prestonville
Aotearoa,17,Southland,Murihiku,Invercargill,Queens Park
Aotearoa,17,Southland,Murihiku,Invercargill,Rabbit Island
Aotearoa,17,Southland,Murihiku,Invercargill,Richmond
Aotearoa,17,Southland,Murihiku,Invercargill,Rockdale
Aotearoa,17,Southland,Murihiku,Invercargill,Rosedale
Aotearoa,17,Southland,Murihiku,Invercargill,Sandy Point
Aotearoa,17,Southland,Murihiku,Invercargill,Seal Rock
Aotearoa,17,Southland,Murihiku,Invercargill,Seaward Bush
Aotearoa,17,Southland,Murihiku,Invercargill,Strathern
Aotearoa,17,Southland,Murihiku,Invercargill,Tikore Island
Aotearoa,17,Southland,Murihiku,Invercargill,Tisbury
Aotearoa,17,Southland,Murihiku,Invercargill,Tiwai Point
Aotearoa,17,Southland,Murihiku,Invercargill,Turnbull Thomson Park
Aotearoa,17,Southland,Murihiku,Invercargill,Waihopai
Aotearoa,17,Southland,Murihiku,Invercargill,Waikiwi
Aotearoa,17,Southland,Murihiku,Invercargill,Waverley
Aotearoa,17,Southland,Murihiku,Invercargill,West Invercargill
Aotearoa,17,Southland,Murihiku,Invercargill,West Plains
Aotearoa,17,Southland,Murihiku,Invercargill,Whalers Bay
Aotearoa,17,Southland,Murihiku,Invercargill,Windsor
Aotearoa,17,Southland,Murihiku,Invercargill,Woodend
Aotearoa,17,Southland,Murihiku,Southland,Abbey Rocks
Aotearoa,17,Southland,Murihiku,Southland,Abrahams Bay
Aotearoa,17,Southland,Murihiku,Southland,Abrahams Bosom
Aotearoa,17,Southland,Murihiku,Southland,Acheron Anchorage
Aotearoa,17,Southland,Murihiku,Southland,Acheron Passage
Aotearoa,17,Southland,Murihiku,Southland,Acton
Aotearoa,17,Southland,Murihiku,Southland,Albion Inlet
Aotearoa,17,Southland,Murihiku,Southland,Amazon Cove
Aotearoa,17,Southland,Murihiku,Southland,Anchor Island
Aotearoa,17,Southland,Murihiku,Southland,Anchor Island Harbour
Aotearoa,17,Southland,Murihiku,Southland,Anchorage Arm
Aotearoa,17,Southland,Murihiku,Southland,Anchorage Cove
Aotearoa,17,Southland,Murihiku,Southland,Anchorage Island
Aotearoa,17,Southland,Murihiku,Southland,Andersons Cove
Aotearoa,17,Southland,Murihiku,Southland,Anita Bay
Aotearoa,17,Southland,Murihiku,Southland,Aparima
Aotearoa,17,Southland,Murihiku,Southland,Ardlussa
Aotearoa,17,Southland,Murihiku,Southland,Argyle Corner
Aotearoa,17,Southland,Murihiku,Southland,Argyle Hill
Aotearoa,17,Southland,Murihiku,Southland,Arran Island
Aotearoa,17,Southland,Murihiku,Southland,Ashers
Aotearoa,17,Southland,Murihiku,Southland,Athol
Aotearoa,17,Southland,Murihiku,Southland,Awarua Wetlands
Aotearoa,17,Southland,Murihiku,Southland,Awatere
Aotearoa,17,Southland,Murihiku,Southland,Bad Passage
Aotearoa,17,Southland,Murihiku,Southland,Bald Hill
Aotearoa,17,Southland,Murihiku,Southland,Balfour
Aotearoa,17,Southland,Murihiku,Southland,Barn Islands
Aotearoa,17,Southland,Murihiku,Southland,Barnhill
Aotearoa,17,Southland,Murihiku,Southland,Bauza Island
Aotearoa,17,Southland,Murihiku,Southland,Bay Rock
Aotearoa,17,Southland,Murihiku,Southland,Bayswater
Aotearoa,17,Southland,Murihiku,Southland,Beach Harbour
Aotearoa,17,Southland,Murihiku,Southland,Beaumont
Aotearoa,17,Southland,Murihiku,Southland,Belle Vue Island
Aotearoa,17,Southland,Murihiku,Southland,Bench Island
Aotearoa,17,Southland,Murihiku,Southland,Benmore
Aotearoa,17,Southland,Murihiku,Southland,Betsy Island
Aotearoa,17,Southland,Murihiku,Southland,Big Bay
Aotearoa,17,Southland,Murihiku,Southland,Big Bight
Aotearoa,17,Southland,Murihiku,Southland,Big Glory Bay
Aotearoa,17,Southland,Murihiku,Southland,Big Island
Aotearoa,17,Southland,Murihiku,Southland,Big King Rock
Aotearoa,17,Southland,Murihiku,Southland,Big Rock
Aotearoa,17,Southland,Murihiku,Southland,Birchwood
Aotearoa,17,Southland,Murihiku,Southland,Bird Island
Aotearoa,17,Southland,Murihiku,Southland,Bishop and Clerks Islands
Aotearoa,17,Southland,Murihiku,Southland,Black Rock
Aotearoa,17,Southland,Murihiku,Southland,Blackmount
Aotearoa,17,Southland,Murihiku,Southland,Blanket Bay
Aotearoa,17,Southland,Murihiku,Southland,Blanket Bay
Aotearoa,17,Southland,Murihiku,Southland,Blind Bay
Aotearoa,17,Southland,Murihiku,Southland,Blue Cod Bay
Aotearoa,17,Southland,Murihiku,Southland,Blue Gum Island
Aotearoa,17,Southland,Murihiku,Southland,Boat Harbour
Aotearoa,17,Southland,Murihiku,Southland,Boat Passage Islands
Aotearoa,17,Southland,Murihiku,Southland,Bounty Haven
Aotearoa,17,Southland,Murihiku,Southland,Bragg Bay
Aotearoa,17,Southland,Murihiku,Southland,Branxholme
Aotearoa,17,Southland,Murihiku,Southland,Bravo Island
Aotearoa,17,Southland,Murihiku,Southland,Braxton
Aotearoa,17,Southland,Murihiku,Southland,Breaksea Island
Aotearoa,17,Southland,Murihiku,Southland,Breaksea Islands
Aotearoa,17,Southland,Murihiku,Southland,Brod Bay
Aotearoa,17,Southland,Murihiku,Southland,Brokenshore Bay
Aotearoa,17,Southland,Murihiku,Southland,Broughton Arm
Aotearoa,17,Southland,Murihiku,Southland,Browne Island
Aotearoa,17,Southland,Murihiku,Southland,Browns
Aotearoa,17,Southland,Murihiku,Southland,Browns Refuge
Aotearoa,17,Southland,Murihiku,Southland,Bull and Cow Islands
Aotearoa,17,Southland,Murihiku,Southland,Bumper Cove
Aotearoa,17,Southland,Murihiku,Southland,Buncrana Island
Aotearoa,17,Southland,Murihiku,Southland,Bunker Islets
Aotearoa,17,Southland,Murihiku,Southland,Burial Cove
Aotearoa,17,Southland,Murihiku,Southland,Burial Island
Aotearoa,17,Southland,Murihiku,Southland,Burnt Island
Aotearoa,17,Southland,Murihiku,Southland,Bute Island
Aotearoa,17,Southland,Murihiku,Southland,Calf Island
Aotearoa,17,Southland,Murihiku,Southland,Calm Bay
Aotearoa,17,Southland,Murihiku,Southland,Camp Bay
Aotearoa,17,Southland,Murihiku,Southland,Camp Bay
Aotearoa,17,Southland,Murihiku,Southland,Caroline
Aotearoa,17,Southland,Murihiku,Southland,Cascada Bay
Aotearoa,17,Southland,Murihiku,Southland,Cascade Basin
Aotearoa,17,Southland,Murihiku,Southland,Cascade Bay
Aotearoa,17,Southland,Murihiku,Southland,Cascade Cove
Aotearoa,17,Southland,Murihiku,Southland,Castle Downs
Aotearoa,17,Southland,Murihiku,Southland,Castlerock
Aotearoa,17,Southland,Murihiku,Southland,Catherine Island
Aotearoa,17,Southland,Murihiku,Southland,Catseye Bay
Aotearoa,17,Southland,Murihiku,Southland,Cattle Flat
Aotearoa,17,Southland,Murihiku,Southland,Cemetery Island
Aotearoa,17,Southland,Murihiku,Southland,Centre Bush
Aotearoa,17,Southland,Murihiku,Southland,Centre Hill
Aotearoa,17,Southland,Murihiku,Southland,Centre Island
Aotearoa,17,Southland,Murihiku,Southland,Chalky Island
Aotearoa,17,Southland,Murihiku,Southland,Circle Cove
Aotearoa,17,Southland,Murihiku,Southland,Clifden
Aotearoa,17,Southland,Murihiku,Southland,Cliff Cove
Aotearoa,17,Southland,Murihiku,Southland,Coal Island
Aotearoa,17,Southland,Murihiku,Southland,Codfish Island / Whenua Hou
Aotearoa,17,Southland,Murihiku,Southland,Colac Bay/Ōraka
Aotearoa,17,Southland,Murihiku,Southland,Colac Bay/Ōraka
Aotearoa,17,Southland,Murihiku,Southland,Commodore Bay
Aotearoa,17,Southland,Murihiku,Southland,Cook Arm
Aotearoa,17,Southland,Murihiku,Southland,Cooper Island
Aotearoa,17,Southland,Murihiku,Southland,Coralie Bay
Aotearoa,17,Southland,Murihiku,Southland,Cording Islands
Aotearoa,17,Southland,Murihiku,Southland,Cormorant Cove
Aotearoa,17,Southland,Murihiku,Southland,Cosgrove Island
Aotearoa,17,Southland,Murihiku,Southland,Cosy Nook
Aotearoa,17,Southland,Murihiku,Southland,Coupar Bay
Aotearoa,17,Southland,Murihiku,Southland,Cow Island
Aotearoa,17,Southland,Murihiku,Southland,Cow Island
Aotearoa,17,Southland,Murihiku,Southland,Crater Bay
Aotearoa,17,Southland,Murihiku,Southland,Crayfish Island
Aotearoa,17,Southland,Murihiku,Southland,Crooked Arm
Aotearoa,17,Southland,Murihiku,Southland,Crown Island
Aotearoa,17,Southland,Murihiku,Southland,Cumbrae Island
Aotearoa,17,Southland,Murihiku,Southland,Curio Bay
Aotearoa,17,Southland,Murihiku,Southland,Curlew Island
Aotearoa,17,Southland,Murihiku,Southland,Cuttle Cove
Aotearoa,17,Southland,Murihiku,Southland,Dacre
Aotearoa,17,Southland,Murihiku,Southland,Damons Bay
Aotearoa,17,Southland,Murihiku,Southland,Danger Rocks
Aotearoa,17,Southland,Murihiku,Southland,Dean
Aotearoa,17,Southland,Murihiku,Southland,Deas Cove
Aotearoa,17,Southland,Murihiku,Southland,Deep Bay
Aotearoa,17,Southland,Murihiku,Southland,Deep Cove
Aotearoa,17,Southland,Murihiku,Southland,Deepwater Basin
Aotearoa,17,Southland,Murihiku,Southland,Detention Cove
Aotearoa,17,Southland,Murihiku,Southland,Dinghy Cove
Aotearoa,17,Southland,Murihiku,Southland,Diprose Bay
Aotearoa,17,Southland,Murihiku,Southland,Dipton
Aotearoa,17,Southland,Murihiku,Southland,Dirty Island
Aotearoa,17,Southland,Murihiku,Southland,Disappointment Cove
Aotearoa,17,Southland,Murihiku,Southland,Disappointment Cove
Aotearoa,17,Southland,Murihiku,Southland,Dock Bay
Aotearoa,17,Southland,Murihiku,Southland,Doctor Bay
Aotearoa,17,Southland,Murihiku,Southland,Dodgers Bay
Aotearoa,17,Southland,Murihiku,Southland,Dome Islands
Aotearoa,17,Southland,Murihiku,Southland,Dot Island
Aotearoa,17,Southland,Murihiku,Southland,Double Bay
Aotearoa,17,Southland,Murihiku,Southland,Doubtful Island
Aotearoa,17,Southland,Murihiku,Southland,Doubtful Sound/Patea
Aotearoa,17,Southland,Murihiku,Southland,Doughboy Bay
Aotearoa,17,Southland,Murihiku,Southland,Dragon Mouth Cove
Aotearoa,17,Southland,Murihiku,Southland,Driftwood Cove
Aotearoa,17,Southland,Murihiku,Southland,Drummond
Aotearoa,17,Southland,Murihiku,Southland,Dryad Island
Aotearoa,17,Southland,Murihiku,Southland,Duck Cove
Aotearoa,17,Southland,Murihiku,Southland,Ducksfoot Bay
Aotearoa,17,Southland,Murihiku,Southland,Duff Islands
Aotearoa,17,Southland,Murihiku,Southland,Dundas Harbour
Aotearoa,17,Southland,Murihiku,Southland,Dunearn
Aotearoa,17,Southland,Murihiku,Southland,Dunrobin
Aotearoa,17,Southland,Murihiku,Southland,Dunsdale
Aotearoa,17,Southland,Murihiku,Southland,Earshell Cove
Aotearoa,17,Southland,Murihiku,Southland,East Bay
Aotearoa,17,Southland,Murihiku,Southland,East Cove
Aotearoa,17,Southland,Murihiku,Southland,Eastern Bay
Aotearoa,17,Southland,Murihiku,Southland,Eastern Bush
Aotearoa,17,Southland,Murihiku,Southland,Eastern Passage
Aotearoa,17,Southland,Murihiku,Southland,Easy Harbour
Aotearoa,17,Southland,Murihiku,Southland,Echinus Cove
Aotearoa,17,Southland,Murihiku,Southland,Edendale
Aotearoa,17,Southland,Murihiku,Southland,Eleanor Island
Aotearoa,17,Southland,Murihiku,Southland,Elephant Cove
Aotearoa,17,Southland,Murihiku,Southland,Elizabeth Island
Aotearoa,17,Southland,Murihiku,Southland,Elliot Bay
Aotearoa,17,Southland,Murihiku,Southland,Emelius Arm
Aotearoa,17,Southland,Murihiku,Southland,Entrance Island
Aotearoa,17,Southland,Murihiku,Southland,Entrance Island
Aotearoa,17,Southland,Murihiku,Southland,Entry Island
Aotearoa,17,Southland,Murihiku,Southland,Erin Island
Aotearoa,17,Southland,Murihiku,Southland,Ermedale
Aotearoa,17,Southland,Murihiku,Southland,Ernest Island
Aotearoa,17,Southland,Murihiku,Southland,Ernest Islands
Aotearoa,17,Southland,Murihiku,Southland,Escape Cove
Aotearoa,17,Southland,Murihiku,Southland,Eve Bay
Aotearoa,17,Southland,Murihiku,Southland,Evening Cove
Aotearoa,17,Southland,Murihiku,Southland,Facile Harbour
Aotearoa,17,Southland,Murihiku,Southland,Fairchild Bay
Aotearoa,17,Southland,Murihiku,Southland,Fairfax
Aotearoa,17,Southland,Murihiku,Southland,Fairlight
Aotearoa,17,Southland,Murihiku,Southland,Faith Hope and Charity Group
Aotearoa,17,Southland,Murihiku,Southland,Fall Cove
Aotearoa,17,Southland,Murihiku,Southland,False Easy Harbour
Aotearoa,17,Southland,Murihiku,Southland,Fannin Bay
Aotearoa,17,Southland,Murihiku,Southland,Fanny Bay
Aotearoa,17,Southland,Murihiku,Southland,Fanny Island
Aotearoa,17,Southland,Murihiku,Southland,Fantail Bay
Aotearoa,17,Southland,Murihiku,Southland,Feldwick
Aotearoa,17,Southland,Murihiku,Southland,Fergusson Island
Aotearoa,17,Southland,Murihiku,Southland,Fife Rock
Aotearoa,17,Southland,Murihiku,Southland,Finger Rocks
Aotearoa,17,Southland,Murihiku,Southland,Fiordland National Park
Aotearoa,17,Southland,Murihiku,Southland,First Arm
Aotearoa,17,Southland,Murihiku,Southland,First Cove
Aotearoa,17,Southland,Murihiku,Southland,Fish Rock
Aotearoa,17,Southland,Murihiku,Southland,Fisherman Bay
Aotearoa,17,Southland,Murihiku,Southland,Fishing Bay
Aotearoa,17,Southland,Murihiku,Southland,Five Roads
Aotearoa,17,Southland,Murihiku,Southland,Flat Rock
Aotearoa,17,Southland,Murihiku,Southland,Flints Bush
Aotearoa,17,Southland,Murihiku,Southland,Florance Bay
Aotearoa,17,Southland,Murihiku,Southland,Flour Cask Bay
Aotearoa,17,Southland,Murihiku,Southland,Foam Bay
Aotearoa,17,Southland,Murihiku,Southland,Foot Arm
Aotearoa,17,Southland,Murihiku,Southland,Fortification
Aotearoa,17,Southland,Murihiku,Southland,Fortrose
Aotearoa,17,Southland,Murihiku,Southland,Fowlers Arm
Aotearoa,17,Southland,Murihiku,Southland,Frances Pillars
Aotearoa,17,Southland,Murihiku,Southland,Franks Bay
Aotearoa,17,Southland,Murihiku,Southland,Frear Bay
Aotearoa,17,Southland,Murihiku,Southland,Frenchman Island
Aotearoa,17,Southland,Murihiku,Southland,Frenchman Rock
Aotearoa,17,Southland,Murihiku,Southland,Frenchmans Bay
Aotearoa,17,Southland,Murihiku,Southland,Freshford
Aotearoa,17,Southland,Murihiku,Southland,Freshwater Basin
Aotearoa,17,Southland,Murihiku,Southland,Fright Cove
Aotearoa,17,Southland,Murihiku,Southland,Front Islands
Aotearoa,17,Southland,Murihiku,Southland,Fuschia Bay
Aotearoa,17,Southland,Murihiku,Southland,Gaer Arm
Aotearoa,17,Southland,Murihiku,Southland,Garden Islands
Aotearoa,17,Southland,Murihiku,Southland,Garnet Bay
Aotearoa,17,Southland,Murihiku,Southland,Garnet Rock
Aotearoa,17,Southland,Murihiku,Southland,Garston
Aotearoa,17,Southland,Murihiku,Southland,Gates Harbour
Aotearoa,17,Southland,Murihiku,Southland,Gentian Cove
Aotearoa,17,Southland,Murihiku,Southland,George Bay
Aotearoa,17,Southland,Murihiku,Southland,Gilbert Islands
Aotearoa,17,Southland,Murihiku,Southland,Girlies Island
Aotearoa,17,Southland,Murihiku,Southland,Gladfield
Aotearoa,17,Southland,Murihiku,Southland,Glencoe
Aotearoa,17,Southland,Murihiku,Southland,Glenham
Aotearoa,17,Southland,Murihiku,Southland,Glenure
Aotearoa,17,Southland,Murihiku,Southland,Glory Cove
Aotearoa,17,Southland,Murihiku,Southland,Glucina Rock
Aotearoa,17,Southland,Murihiku,Southland,Goat Island
Aotearoa,17,Southland,Murihiku,Southland,Gold Arm
Aotearoa,17,Southland,Murihiku,Southland,Goose Bay
Aotearoa,17,Southland,Murihiku,Southland,Goose Cove
Aotearoa,17,Southland,Murihiku,Southland,Goose Cove
Aotearoa,17,Southland,Murihiku,Southland,Goose Island
Aotearoa,17,Southland,Murihiku,Southland,Gorge Islands
Aotearoa,17,Southland,Murihiku,Southland,Gorge Road
Aotearoa,17,Southland,Murihiku,Southland,Gowan Hill
Aotearoa,17,Southland,Murihiku,Southland,Gravel Cove
Aotearoa,17,Southland,Murihiku,Southland,Great Island
Aotearoa,17,Southland,Murihiku,Southland,Green Island
Aotearoa,17,Southland,Murihiku,Southland,Green Islets
Aotearoa,17,Southland,Murihiku,Southland,Grono Bay
Aotearoa,17,Southland,Murihiku,Southland,Groper Island
Aotearoa,17,Southland,Murihiku,Southland,Gropers Bush
Aotearoa,17,Southland,Murihiku,Southland,Grove Burn
Aotearoa,17,Southland,Murihiku,Southland,Grove Bush
Aotearoa,17,Southland,Murihiku,Southland,Guide Rock
Aotearoa,17,Southland,Murihiku,Southland,Gull Rocks
Aotearoa,17,Southland,Murihiku,Southland,Gummies Bush
Aotearoa,17,Southland,Murihiku,Southland,Haldane
Aotearoa,17,Southland,Murihiku,Southland,Half Moon Bay
Aotearoa,17,Southland,Murihiku,Southland,Half Passage Rock
Aotearoa,17,Southland,Murihiku,Southland,Halfmoon Bay
Aotearoa,17,Southland,Murihiku,Southland,Halfmoon Bay / Oban
Aotearoa,17,Southland,Murihiku,Southland,Hall Arm
Aotearoa,17,Southland,Murihiku,Southland,Hals Bay
Aotearoa,17,Southland,Murihiku,Southland,Halt Bay
Aotearoa,17,Southland,Murihiku,Southland,Hamilton Burn
Aotearoa,17,Southland,Murihiku,Southland,Happy Cove
Aotearoa,17,Southland,Murihiku,Southland,Happy Jacks Boat Harbour
Aotearoa,17,Southland,Murihiku,Southland,Happy Valley
Aotearoa,17,Southland,Murihiku,Southland,Harbour Islands
Aotearoa,17,Southland,Murihiku,Southland,Hares Ears
Aotearoa,17,Southland,Murihiku,Southland,Hargreaves Basin
Aotearoa,17,Southland,Murihiku,Southland,Harries Bay
Aotearoa,17,Southland,Murihiku,Southland,Harris Bay
Aotearoa,17,Southland,Murihiku,Southland,Harrison Cove
Aotearoa,17,Southland,Murihiku,Southland,Harrold Bay
Aotearoa,17,Southland,Murihiku,Southland,Harry West Bay
Aotearoa,17,Southland,Murihiku,Southland,Hatters Bay
Aotearoa,17,Southland,Murihiku,Southland,Haulashore Cove
Aotearoa,17,Southland,Murihiku,Southland,Hāwea / Bligh Sound
Aotearoa,17,Southland,Murihiku,Southland,Hāwea Island
Aotearoa,17,Southland,Murihiku,Southland,Hazelburgh Group
Aotearoa,17,Southland,Murihiku,Southland,Hazletts
Aotearoa,17,Southland,Murihiku,Southland,Hebe Island
Aotearoa,17,Southland,Murihiku,Southland,Heddon Bush
Aotearoa,17,Southland,Murihiku,Southland,Hedgehope
Aotearoa,17,Southland,Murihiku,Southland,Heel Cove
Aotearoa,17,Southland,Murihiku,Southland,Helena Anchorage
Aotearoa,17,Southland,Murihiku,Southland,Hendersons Bay
Aotearoa,17,Southland,Murihiku,Southland,Henrietta Bay
Aotearoa,17,Southland,Murihiku,Southland,Herekōpare Island / Te Marama
Aotearoa,17,Southland,Murihiku,Southland,Heron Island
Aotearoa,17,Southland,Murihiku,Southland,High Peak Rocks
Aotearoa,17,Southland,Murihiku,Southland,High Rock
Aotearoa,17,Southland,Murihiku,Southland,Hillside
Aotearoa,17,Southland,Murihiku,Southland,Hinahina Cove
Aotearoa,17,Southland,Murihiku,Southland,Hincheys Outlet
Aotearoa,17,Southland,Murihiku,Southland,Hinenui / Nancy Sound
Aotearoa,17,Southland,Murihiku,Southland,Hokonui
Aotearoa,17,Southland,Murihiku,Southland,Hokonui Hills
Aotearoa,17,Southland,Murihiku,Southland,Hollands Bay
Aotearoa,17,Southland,Murihiku,Southland,Holmwood Island
Aotearoa,17,Southland,Murihiku,Southland,Homminy Cove
Aotearoa,17,Southland,Murihiku,Southland,Honeymoon Bay
Aotearoa,17,Southland,Murihiku,Southland,Hope Arm
Aotearoa,17,Southland,Murihiku,Southland,Horomamae / Owen Island
Aotearoa,17,Southland,Murihiku,Southland,Horseshoe Bay
Aotearoa,17,Southland,Murihiku,Southland,Horseshoe Nugget
Aotearoa,17,Southland,Murihiku,Southland,Houseroof Rock
Aotearoa,17,Southland,Murihiku,Southland,Howells Roads
Aotearoa,17,Southland,Murihiku,Southland,Huirapa Island
Aotearoa,17,Southland,Murihiku,Southland,Humbug Bay
Aotearoa,17,Southland,Murihiku,Southland,Inch Keith
Aotearoa,17,Southland,Murihiku,Southland,Indian Cove
Aotearoa,17,Southland,Murihiku,Southland,Indian Island
Aotearoa,17,Southland,Murihiku,Southland,Iona Island
Aotearoa,17,Southland,Murihiku,Southland,Isla Bank
Aotearoa,17,Southland,Murihiku,Southland,Island Nook
Aotearoa,17,Southland,Murihiku,Southland,Islet Cove
Aotearoa,17,Southland,Murihiku,Southland,Islet Cove
Aotearoa,17,Southland,Murihiku,Southland,Isolde Island
Aotearoa,17,Southland,Murihiku,Southland,Isthmus Cove
Aotearoa,17,Southland,Murihiku,Southland,Isthmus Sound
Aotearoa,17,Southland,Murihiku,Southland,Jachin Island
Aotearoa,17,Southland,Murihiku,Southland,Jackson Bay
Aotearoa,17,Southland,Murihiku,Southland,Jacky Lee Bay
Aotearoa,17,Southland,Murihiku,Southland,Jacky Lee Island
Aotearoa,17,Southland,Murihiku,Southland,Jamestown
Aotearoa,17,Southland,Murihiku,Southland,Jane Coves
Aotearoa,17,Southland,Murihiku,Southland,Jensen Bay
Aotearoa,17,Southland,Murihiku,Southland,John Islands
Aotearoa,17,Southland,Murihiku,Southland,Josephville
Aotearoa,17,Southland,Murihiku,Southland,Joyce Bay
Aotearoa,17,Southland,Murihiku,Southland,June Bay
Aotearoa,17,Southland,Murihiku,Southland,Kaihuka Island
Aotearoa,17,Southland,Murihiku,Southland,Kaikiekie / Bradshaw Sound
Aotearoa,17,Southland,Murihiku,Southland,Kaimohu Island
Aotearoa,17,Southland,Murihiku,Southland,Kaipipi Bay
Aotearoa,17,Southland,Murihiku,Southland,Kamahi
Aotearoa,17,Southland,Murihiku,Southland,Kanetetoe Island
Aotearoa,17,Southland,Murihiku,Southland,Kaninihi Island
Aotearoa,17,Southland,Murihiku,Southland,Kapuka
Aotearoa,17,Southland,Murihiku,Southland,Katherine Bay
Aotearoa,17,Southland,Murihiku,Southland,Kauana
Aotearoa,17,Southland,Murihiku,Southland,Kellys Bay
Aotearoa,17,Southland,Murihiku,Southland,Kidney Fern Arm
Aotearoa,17,Southland,Murihiku,Southland,Kidney Fern Island
Aotearoa,17,Southland,Murihiku,Southland,Kingston Crossing
